id_class;id_hospital;rating;comentario;data_classificacao
4501;453306;0;Data are shown only for hospitals that participate in the Inpatient Quality Reporting (IQR) and Outpatient Quality Reporting (OQR) programs;2017-05-20
4502;501309;0;There are too few measures or measure groups reported to calculate a star rating or measure group score;2017-05-20
4503;450272;3;;2017-05-20
4504;460017;3;;2017-05-20
4505;520113;4;;2017-05-20
4506;453311;0;Data are shown only for hospitals that participate in the Inpatient Quality Reporting (IQR) and Outpatient Quality Reporting (OQR) programs;2017-05-20
4507;510086;3;;2017-05-20
4508;670108;0;There are too few measures or measure groups reported to calculate a star rating or measure group score;2017-05-20
4509;520027;3;;2017-05-20
4510;450293;0;There are too few measures or measure groups reported to calculate a star rating or measure group score;2017-05-20
4511;453300;0;Results are 0 for this reporting period;2017-05-20
4512;521307;0;There are too few measures or measure groups reported to calculate a star rating or measure group score;2017-05-20
4513;501325;0;There are too few measures or measure groups reported to calculate a star rating or measure group score;2017-05-20
4514;450669;3;;2017-05-20
4515;453309;0;Data are shown only for hospitals that participate in the Inpatient Quality Reporting (IQR) and Outpatient Quality Reporting (OQR) programs;2017-05-20
4516;450856;0;There are too few measures or measure groups reported to calculate a star rating or measure group score;2017-05-20
4517;490020;2;;2017-05-20
4518;450656;3;;2017-05-20
4519;450403;3;;2017-05-20
4520;450424;3;;2017-05-20
4521;450825;0;There are too few measures or measure groups reported to calculate a star rating or measure group score;2017-05-20
4522;501337;3;This hospital’s star rating only includes data reported on inpatient services;2017-05-20
4523;503300;0;Results are 0 for this reporting period;2017-05-20
4524;520071;4;;2017-05-20
4525;511321;3;;2017-05-20
4526;490059;4;;2017-05-20
4527;500064;2;;2017-05-20
4528;450596;3;;2017-05-20
4529;450389;3;;2017-05-20
4530;500037;3;;2017-05-20
4531;510029;3;;2017-05-20
4532;450742;2;;2017-05-20
4533;450711;4;;2017-05-20
4534;521308;4;;2017-05-20
4535;450872;4;;2017-05-20
4536;521327;4;This hospital’s star rating only includes data reported on inpatient services;2017-05-20
4537;451304;0;There are too few measures or measure groups reported to calculate a star rating or measure group score;2017-05-20
4538;450697;2;;2017-05-20
4539;670097;0;There are too few measures or measure groups reported to calculate a star rating or measure group score;2017-05-20
4540;520109;3;;2017-05-20
4541;500019;3;;2017-05-20
4542;490038;3;;2017-05-20
4543;451340;0;Data are shown only for hospitals that participate in the Inpatient Quality Reporting (IQR) and Outpatient Quality Reporting (OQR) programs;2017-05-20
4544;501331;0;There are too few measures or measure groups reported to calculate a star rating or measure group score;2017-05-20
4545;511313;3;;2017-05-20
4546;670080;4;;2017-05-20
4547;520033;3;;2017-05-20
4548;451375;0;There are too few measures or measure groups reported to calculate a star rating or measure group score;2017-05-20
4549;523300;0;Data are shown only for hospitals that participate in the Inpatient Quality Reporting (IQR) and Outpatient Quality Reporting (OQR) programs;2017-05-20
4550;451306;3;This hospital’s star rating only includes data reported on inpatient services;2017-05-20
4551;520096;3;;2017-05-20
4552;501328;2;;2017-05-20
4553;500002;3;;2017-05-20
4554;450196;3;;2017-05-20
4555;450537;4;;2017-05-20
4556;670079;3;;2017-05-20
4557;450780;0;There are too few measures or measure groups reported to calculate a star rating or measure group score;2017-05-20
4558;470005;4;;2017-05-20
4559;453304;0;Data are shown only for hospitals that participate in the Inpatient Quality Reporting (IQR) and Outpatient Quality Reporting (OQR) programs;2017-05-20
4560;670088;4;;2017-05-20
4561;490144;3;;2017-05-20
4562;510082;2;;2017-05-20
4563;520048;4;;2017-05-20
4564;450688;2;;2017-05-20
4565;461305;0;There are too few measures or measure groups reported to calculate a star rating or measure group score;2017-05-20
4566;450330;3;;2017-05-20
4567;450187;3;;2017-05-20
4568;450644;3;;2017-05-20
4569;500151;3;;2017-05-20
4570;450563;3;;2017-05-20
4571;500030;4;;2017-05-20
4572;520204;4;;2017-05-20
4573;531305;3;;2017-05-20
4574;450469;3;;2017-05-20
4575;460006;4;;2017-05-20
4576;511318;0;There are too few measures or measure groups reported to calculate a star rating or measure group score;2017-05-20
4577;451381;0;Data are shown only for hospitals that participate in the Inpatient Quality Reporting (IQR) and Outpatient Quality Reporting (OQR) programs;2017-05-20
4578;453315;0;Data are shown only for hospitals that participate in the Inpatient Quality Reporting (IQR) and Outpatient Quality Reporting (OQR) programs;2017-05-20
4579;450677;4;;2017-05-20
4580;501329;3;;2017-05-20
4581;520198;4;;2017-05-20
4582;501308;0;There are too few measures or measure groups reported to calculate a star rating or measure group score;2017-05-20
4583;490052;3;;2017-05-20
4584;521315;3;;2017-05-20
4585;480002;2;This hospital’s star rating only includes data reported on inpatient services;2017-05-20
4586;450647;3;;2017-05-20
4587;500052;0;There are too few measures or measure groups reported to calculate a star rating or measure group score;2017-05-20
4588;670008;0;There are too few measures or measure groups reported to calculate a star rating or measure group score;2017-05-20
4589;490024;2;;2017-05-20
4590;490111;3;;2017-05-20
4591;501301;0;There are too few measures or measure groups reported to calculate a star rating or measure group score;2017-05-20
4592;521314;0;There are too few measures or measure groups reported to calculate a star rating or measure group score;2017-05-20
4593;510047;2;;2017-05-20
4594;520066;3;;2017-05-20
4595;510046;2;;2017-05-20
4596;670071;4;;2017-05-20
4597;521324;4;;2017-05-20
4598;450845;0;There are too few measures or measure groups reported to calculate a star rating or measure group score;2017-05-20
4599;450388;4;;2017-05-20
4600;500119;3;;2017-05-20
4601;451307;0;There are too few measures or measure groups reported to calculate a star rating or measure group score;2017-05-20
4602;450804;5;;2017-05-20
4603;450833;3;;2017-05-20
4604;500024;3;;2017-05-20
4605;461335;0;Data are shown only for hospitals that participate in the Inpatient Quality Reporting (IQR) and Outpatient Quality Reporting (OQR) programs;2017-05-20
4606;471305;3;This hospital’s star rating only includes data reported on inpatient services;2017-05-20
4607;491308;0;There are too few measures or measure groups reported to calculate a star rating or measure group score;2017-05-20
4608;520062;4;;2017-05-20
4609;531301;0;There are too few measures or measure groups reported to calculate a star rating or measure group score;2017-05-20
4610;450411;4;;2017-05-20
4611;501317;0;There are too few measures or measure groups reported to calculate a star rating or measure group score;2017-05-20
4612;503302;0;Data are shown only for hospitals that participate in the Inpatient Quality Reporting (IQR) and Outpatient Quality Reporting (OQR) programs;2017-05-20
4613;460033;0;There are too few measures or measure groups reported to calculate a star rating or measure group score;2017-05-20
4614;490067;2;;2017-05-20
4615;450379;3;;2017-05-20
4616;451328;0;Data are shown only for hospitals that participate in the Inpatient Quality Reporting (IQR) and Outpatient Quality Reporting (OQR) programs;2017-05-20
4617;511307;0;There are too few measures or measure groups reported to calculate a star rating or measure group score;2017-05-20
4618;490130;3;;2017-05-20
4619;520044;3;;2017-05-20
4620;521313;3;;2017-05-20
4621;501332;3;;2017-05-20
4622;451369;3;This hospital’s star rating only includes data reported on inpatient services;2017-05-20
4623;500025;3;;2017-05-20
4624;450822;4;;2017-05-20
4625;490066;4;;2017-05-20
4626;463302;0;Data are shown only for hospitals that participate in the Inpatient Quality Reporting (IQR) and Outpatient Quality Reporting (OQR) programs;2017-05-20
4627;521355;3;;2017-05-20
4628;450723;3;;2017-05-20
4629;451323;4;;2017-05-20
4630;531307;3;;2017-05-20
4631;451370;0;There are too few measures or measure groups reported to calculate a star rating or measure group score;2017-05-20
4632;500041;3;;2017-05-20
4633;531304;0;There are too few measures or measure groups reported to calculate a star rating or measure group score;2017-05-20
4634;510022;3;;2017-05-20
4635;450809;4;;2017-05-20
4636;450743;4;;2017-05-20
4637;490001;4;;2017-05-20
4638;521344;3;;2017-05-20
4639;451314;0;Data are shown only for hospitals that participate in the Inpatient Quality Reporting (IQR) and Outpatient Quality Reporting (OQR) programs;2017-05-20
4640;451313;0;There are too few measures or measure groups reported to calculate a star rating or measure group score;2017-05-20
4641;510013;3;;2017-05-20
4642;450871;0;There are too few measures or measure groups reported to calculate a star rating or measure group score;2017-05-20
4643;521322;4;This hospital’s star rating only includes data reported on inpatient services;2017-05-20
4644;451382;0;Data are shown only for hospitals that participate in the Inpatient Quality Reporting (IQR) and Outpatient Quality Reporting (OQR) programs;2017-05-20
4645;461306;0;There are too few measures or measure groups reported to calculate a star rating or measure group score;2017-05-20
4646;450306;3;;2017-05-20
4647;450653;2;;2017-05-20
4648;450876;4;;2017-05-20
4649;490041;3;;2017-05-20
4650;511316;3;;2017-05-20
4651;501319;0;There are too few measures or measure groups reported to calculate a star rating or measure group score;2017-05-20
4652;520063;3;;2017-05-20
4653;490115;2;;2017-05-20
4654;460011;4;;2017-05-20
4655;451376;0;There are too few measures or measure groups reported to calculate a star rating or measure group score;2017-05-20
4656;460054;0;There are too few measures or measure groups reported to calculate a star rating or measure group score;2017-05-20
4657;450862;2;;2017-05-20
4658;490116;3;;2017-05-20
4659;450774;0;There are too few measures or measure groups reported to calculate a star rating or measure group score;2017-05-20
4660;450193;2;;2017-05-20
4661;670025;5;;2017-05-20
4662;450713;4;;2017-05-20
4663;450241;0;There are too few measures or measure groups reported to calculate a star rating or measure group score;2017-05-20
4664;450684;4;;2017-05-20
4665;510071;3;;2017-05-20
4666;510038;3;;2017-05-20
4667;450584;0;There are too few measures or measure groups reported to calculate a star rating or measure group score;2017-05-20
4668;670060;3;;2017-05-20
4669;520160;3;;2017-05-20
4670;670090;0;There are too few measures or measure groups reported to calculate a star rating or measure group score;2017-05-20
4671;501323;3;;2017-05-20
4672;511308;0;There are too few measures or measure groups reported to calculate a star rating or measure group score;2017-05-20
4673;450203;4;;2017-05-20
4674;670099;0;Data are shown only for hospitals that participate in the Inpatient Quality Reporting (IQR) and Outpatient Quality Reporting (OQR) programs;2017-05-20
4675;521341;4;;2017-05-20
4676;521349;4;;2017-05-20
4677;450194;3;;2017-05-20
4678;501339;3;;2017-05-20
4679;450828;3;;2017-05-20
4680;450370;3;;2017-05-20
4681;501326;4;;2017-05-20
4682;450775;3;;2017-05-20
4683;520030;3;;2017-05-20
4684;490042;4;;2017-05-20
4685;520041;2;;2017-05-20
4686;670046;0;There are too few measures or measure groups reported to calculate a star rating or measure group score;2017-05-20
4687;530012;3;;2017-05-20
4688;521321;4;This hospital’s star rating only includes data reported on inpatient services;2017-05-20
4689;450880;0;There are too few measures or measure groups reported to calculate a star rating or measure group score;2017-05-20
